ACL,Account Display Name,Account GUID,Account Name,Account Status,Account Type,Caption ID,Column,Content State,Created,Creator,Description,Description ID,Folder,Formula,Internal Properties,Matching Accounts,Missing Column IDs,Modified,Modifier,Must Have Permission,Must NOT Have Permission,Name,Owner,Path,Properties,RPD Variables,SAW Variables,SQL,Session Variables,Signature,Size,Subject Area,Table,Tag,Unused Column IDs
^BIConsumer;;BIConsumer;;BIConsumer=RX:^BIServiceAdministrator;;BIServiceAdministrator;;BIServiceAdministrator=F:HCLTECH;;HCLTECH;;HCLTECH=RX:,,,,,,,Year Yy,Non Factory Content,Sep 12\, 2017 10:14:26 PM,lokesh.p,,,/shared/PBCS/Graph,"Fct Pbcs"."Year Yy" [Filter],,,,Jun 23\, 2020 4:35:48 PM,System Account,,,Revenue Statement,weblogic,/shared/PBCS/Graph/Revenue Statement,Build:12.2.1.4.0 (Build BIPS-20180409090153 64-bit),,,<Available Only in Online Mode>,,Analysis,9645,PBCS,Fct Pbcs,,
^BIConsumer;;BIConsumer;;BIConsumer=RX:^BIServiceAdministrator;;BIServiceAdministrator;;BIServiceAdministrator=F:HCLTECH;;HCLTECH;;HCLTECH=RX:,,,,,,,Year Yy,Non Factory Content,Sep 12\, 2017 10:14:26 PM,lokesh.p,,,/shared/PBCS/Graph,case when "Fct Pbcs"."Year Yy"='FY18' then 'Current Year (FY18)'\n         when "Fct Pbcs"."Year Yy" ='FY17' then 'Previous Year (FY17)'\nelse "Fct Pbcs"."Year Yy" end [Column],,,,Jun 23\, 2020 4:35:48 PM,System Account,,,Revenue Statement,weblogic,/shared/PBCS/Graph/Revenue Statement,Build:12.2.1.4.0 (Build BIPS-20180409090153 64-bit),,,<Available Only in Online Mode>,,Analysis,9645,PBCS,Fct Pbcs,,
^BIConsumer;;BIConsumer;;BIConsumer=RX:^BIServiceAdministrator;;BIServiceAdministrator;;BIServiceAdministrator=F:HCLTECH;;HCLTECH;;HCLTECH=RX:,,,,,,,Year Yy,Non Factory Content,Sep 12\, 2017 10:14:26 PM,lokesh.p,,,/shared/PBCS/Graph,case when "Fct Pbcs"."Year Yy"='FY18' then 'Current Year (FY18)'\n         when "Fct Pbcs"."Year Yy" ='FY17' then 'Previous Year (FY17)'\nelse "Fct Pbcs"."Year Yy" end [Column],,,,Jun 23\, 2020 4:35:48 PM,System Account,,,Revenue Statement,weblogic,/shared/PBCS/Graph/Revenue Statement,Build:12.2.1.4.0 (Build BIPS-20180409090153 64-bit),,,<Available Only in Online Mode>,,Analysis,9645,PBCS,Fct Pbcs,,
^BIConsumer;;BIConsumer;;BIConsumer=RX:^BIServiceAdministrator;;BIServiceAdministrator;;BIServiceAdministrator=F:HCLTECH;;HCLTECH;;HCLTECH=RX:,,,,,,,Year Yy,Non Factory Content,Sep 12\, 2017 10:14:26 PM,lokesh.p,,,/shared/PBCS/Graph,case when "Fct Pbcs"."Year Yy"='FY18' then 'Current Year (FY18)'\n         when "Fct Pbcs"."Year Yy" ='FY17' then 'Previous Year (FY17)'\nelse "Fct Pbcs"."Year Yy" end [Column],,,,Jun 23\, 2020 4:35:48 PM,System Account,,,Revenue Statement,weblogic,/shared/PBCS/Graph/Revenue Statement,Build:12.2.1.4.0 (Build BIPS-20180409090153 64-bit),,,<Available Only in Online Mode>,,Analysis,9645,PBCS,Fct Pbcs,,
^BIConsumer;;BIConsumer;;BIConsumer=RX:^BIServiceAdministrator;;BIServiceAdministrator;;BIServiceAdministrator=F:HCLTECH;;HCLTECH;;HCLTECH=RX:,,,,,,,Monthly Val,Non Factory Content,Sep 12\, 2017 10:14:26 PM,lokesh.p,,,/shared/PBCS/Graph,"Fct Pbcs"."Monthly Val" [Column],,,,Jun 23\, 2020 4:35:48 PM,System Account,,,Revenue Statement,weblogic,/shared/PBCS/Graph/Revenue Statement,Build:12.2.1.4.0 (Build BIPS-20180409090153 64-bit),,,<Available Only in Online Mode>,,Analysis,9645,PBCS,Fct Pbcs,,
^BIConsumer;;BIConsumer;;BIConsumer=RX:^BIServiceAdministrator;;BIServiceAdministrator;;BIServiceAdministrator=F:HCLTECH;;HCLTECH;;HCLTECH=RX:,,,,,,,Year Yy,Non Factory Content,Sep 5\, 2017 10:44:38 PM,lokesh.p,,,/shared/PBCS/R&D,case when "Dim Date Bi"."Year Yy"='FY17' then 'Current Year'\n         when "Dim Date Bi"."Year Yy" ='FY16' then 'Previous Year'\nelse "Dim Date Bi"."Year Yy" end [Filter],,,c0607fc19dd409718:c0fffb65db57369c4:c2e20b3f8ef9d7bcd:c741a16f5a9c0ea38:c741a16f5a9c0ea38_d1:c7910a7d2da7c297c_d1:c7910a7d2da7c297c_d2:c7910a7d2da7c297c_d3:c7910a7d2da7c297c_d4:,Jun 23\, 2020 4:35:49 PM,System Account,,,Accounts,weblogic,/shared/PBCS/R&D/Accounts,Build:12.2.1.4.0 (Build BIPS-20180409090153 64-bit),,,<Available Only in Online Mode>,,Analysis,11026,PBCS,Dim Date Bi,,
^BIConsumer;;BIConsumer;;BIConsumer=RX:^BIServiceAdministrator;;BIServiceAdministrator;;BIServiceAdministrator=F:HCLTECH;;HCLTECH;;HCLTECH=RX:,,,,,,,Year Yy,Non Factory Content,Sep 5\, 2017 10:44:38 PM,lokesh.p,,,/shared/PBCS/R&D,case when "Dim Date Bi"."Year Yy"='FY17' then 'Current Year'\n         when "Dim Date Bi"."Year Yy" ='FY16' then 'Previous Year'\nelse "Dim Date Bi"."Year Yy" end [Filter],,,c0607fc19dd409718:c0fffb65db57369c4:c2e20b3f8ef9d7bcd:c741a16f5a9c0ea38:c741a16f5a9c0ea38_d1:c7910a7d2da7c297c_d1:c7910a7d2da7c297c_d2:c7910a7d2da7c297c_d3:c7910a7d2da7c297c_d4:,Jun 23\, 2020 4:35:49 PM,System Account,,,Accounts,weblogic,/shared/PBCS/R&D/Accounts,Build:12.2.1.4.0 (Build BIPS-20180409090153 64-bit),,,<Available Only in Online Mode>,,Analysis,11026,PBCS,Dim Date Bi,,
^BIConsumer;;BIConsumer;;BIConsumer=RX:^BIServiceAdministrator;;BIServiceAdministrator;;BIServiceAdministrator=F:HCLTECH;;HCLTECH;;HCLTECH=RX:,,,,,,,Year Yy,Non Factory Content,Sep 5\, 2017 10:44:38 PM,lokesh.p,,,/shared/PBCS/R&D,case when "Dim Date Bi"."Year Yy"='FY17' then 'Current Year'\n         when "Dim Date Bi"."Year Yy" ='FY16' then 'Previous Year'\nelse "Dim Date Bi"."Year Yy" end [Filter],,,c0607fc19dd409718:c0fffb65db57369c4:c2e20b3f8ef9d7bcd:c741a16f5a9c0ea38:c741a16f5a9c0ea38_d1:c7910a7d2da7c297c_d1:c7910a7d2da7c297c_d2:c7910a7d2da7c297c_d3:c7910a7d2da7c297c_d4:,Jun 23\, 2020 4:35:49 PM,System Account,,,Accounts,weblogic,/shared/PBCS/R&D/Accounts,Build:12.2.1.4.0 (Build BIPS-20180409090153 64-bit),,,<Available Only in Online Mode>,,Analysis,11026,PBCS,Dim Date Bi,,
^BIConsumer;;BIConsumer;;BIConsumer=RX:^BIServiceAdministrator;;BIServiceAdministrator;;BIServiceAdministrator=F:HCLTECH;;HCLTECH;;HCLTECH=RX:,,,,,,,Account Description,Non Factory Content,Sep 5\, 2017 10:44:38 PM,lokesh.p,,,/shared/PBCS/R&D,"Dim Account"."Account Description" [Column],,,c0607fc19dd409718:c0fffb65db57369c4:c2e20b3f8ef9d7bcd:c741a16f5a9c0ea38:c741a16f5a9c0ea38_d1:c7910a7d2da7c297c_d1:c7910a7d2da7c297c_d2:c7910a7d2da7c297c_d3:c7910a7d2da7c297c_d4:,Jun 23\, 2020 4:35:49 PM,System Account,,,Accounts,weblogic,/shared/PBCS/R&D/Accounts,Build:12.2.1.4.0 (Build BIPS-20180409090153 64-bit),,,<Available Only in Online Mode>,,Analysis,11026,PBCS,Dim Account,,
^BIConsumer;;BIConsumer;;BIConsumer=RX:^BIServiceAdministrator;;BIServiceAdministrator;;BIServiceAdministrator=F:HCLTECH;;HCLTECH;;HCLTECH=RX:,,,,,,,Scenario Description,Non Factory Content,Sep 5\, 2017 10:44:38 PM,lokesh.p,,,/shared/PBCS/R&D,"Dim Scenario"."Scenario Description" [Column],,,c0607fc19dd409718:c0fffb65db57369c4:c2e20b3f8ef9d7bcd:c741a16f5a9c0ea38:c741a16f5a9c0ea38_d1:c7910a7d2da7c297c_d1:c7910a7d2da7c297c_d2:c7910a7d2da7c297c_d3:c7910a7d2da7c297c_d4:,Jun 23\, 2020 4:35:49 PM,System Account,,,Accounts,weblogic,/shared/PBCS/R&D/Accounts,Build:12.2.1.4.0 (Build BIPS-20180409090153 64-bit),,,<Available Only in Online Mode>,,Analysis,11026,PBCS,Dim Scenario,,
